Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-07-07 10:45:00+05:30,1319.699951171875,1320.699951171875,1319.0,1319.9000244140625,172221,0.0,0.0
2026-07-07 10:50:00+05:30,1319.9000244140625,1320.300048828125,1318.5,1320.0,126706,0.0,0.0
2026-07-07 10:55:00+05:30,1320.0999755859375,1320.0999755859375,1318.199951171875,1318.5,123751,0.0,0.0
2026-07-07 11:00:00+05:30,1318.5,1320.0,1318.0999755859375,1318.800048828125,206048,0.0,0.0
2026-07-07 11:05:00+05:30,1318.800048828125,1319.300048828125,1317.800048828125,1318.199951171875,127137,0.0,0.0
2026-07-07 11:10:00+05:30,1318.199951171875,1320.0,1318.199951171875,1319.699951171875,264483,0.0,0.0
2026-07-07 11:15:00+05:30,1319.5,1320.0,1316.5,1316.5999755859375,232170,0.0,0.0
2026-07-07 11:20:00+05:30,1317.0,1318.0,1316.300048828125,1316.9000244140625,190188,0.0,0.0
2026-07-07 11:25:00+05:30,1317.0,1318.699951171875,1315.0,1316.5,188839,0.0,0.0
2026-07-07 11:30:00+05:30,1316.5,1317.5999755859375,1316.199951171875,1317.0999755859375,61014,0.0,0.0
2026-07-07 11:35:00+05:30,1317.0999755859375,1317.300048828125,1315.5,1316.199951171875,166673,0.0,0.0
2026-07-07 11:40:00+05:30,1316.199951171875,1316.5,1312.0999755859375,1312.4000244140625,295843,0.0,0.0
2026-07-07 11:45:00+05:30,1312.0,1314.0999755859375,1311.9000244140625,1313.5,336170,0.0,0.0
2026-07-07 11:50:00+05:30,1313.5,1314.9000244140625,1313.199951171875,1313.5999755859375,126653,0.0,0.0
2026-07-07 11:55:00+05:30,1313.9000244140625,1315.0,1313.5,1314.4000244140625,159113,0.0,0.0
2026-07-07 12:00:00+05:30,1314.4000244140625,1315.0999755859375,1313.5,1314.0,225237,0.0,0.0
2026-07-07 12:05:00+05:30,1313.9000244140625,1314.5999755859375,1313.5,1314.0,97227,0.0,0.0
2026-07-07 12:10:00+05:30,1314.0,1314.0999755859375,1311.300048828125,1313.5,224552,0.0,0.0
2026-07-07 12:15:00+05:30,1313.5,1314.300048828125,1310.4000244140625,1313.0,341041,0.0,0.0
2026-07-07 12:20:00+05:30,1312.699951171875,1315.5,1312.699951171875,1314.300048828125,185956,0.0,0.0
2026-07-07 12:25:00+05:30,1313.800048828125,1314.800048828125,1313.199951171875,1314.0999755859375,74391,0.0,0.0
2026-07-07 12:30:00+05:30,1314.0,1314.9000244140625,1313.0,1314.5,191073,0.0,0.0
2026-07-07 12:35:00+05:30,1314.800048828125,1315.199951171875,1313.4000244140625,1314.699951171875,306747,0.0,0.0
2026-07-07 12:40:00+05:30,1314.5,1315.9000244140625,1313.800048828125,1315.300048828125,239817,0.0,0.0
2026-07-07 12:45:00+05:30,1315.300048828125,1315.9000244140625,1314.699951171875,1315.300048828125,134234,0.0,0.0
2026-07-07 12:50:00+05:30,1315.4000244140625,1316.9000244140625,1314.800048828125,1316.0,266689,0.0,0.0
2026-07-07 12:55:00+05:30,1316.0,1316.699951171875,1314.0999755859375,1316.5,294895,0.0,0.0
2026-07-07 13:00:00+05:30,1316.0999755859375,1316.5,1315.0999755859375,1315.5,135779,0.0,0.0
2026-07-07 13:05:00+05:30,1315.5,1315.5,1314.5,1314.699951171875,62477,0.0,0.0
2026-07-07 13:10:00+05:30,1314.699951171875,1315.9000244140625,1314.5999755859375,1315.4000244140625,110471,0.0,0.0
2026-07-07 13:15:00+05:30,1315.800048828125,1315.800048828125,1313.4000244140625,1314.0999755859375,145979,0.0,0.0
2026-07-07 13:20:00+05:30,1313.5999755859375,1314.0,1312.0999755859375,1312.800048828125,131324,0.0,0.0
2026-07-07 13:25:00+05:30,1313.0,1315.4000244140625,1312.800048828125,1314.5,125018,0.0,0.0
2026-07-07 13:30:00+05:30,1314.5,1315.0,1314.0,1314.0,111492,0.0,0.0
2026-07-07 13:35:00+05:30,1314.0,1314.5,1312.300048828125,1313.199951171875,159016,0.0,0.0
2026-07-07 13:40:00+05:30,1313.199951171875,1314.800048828125,1312.9000244140625,1313.5999755859375,161263,0.0,0.0
2026-07-07 13:45:00+05:30,1313.800048828125,1315.4000244140625,1313.4000244140625,1313.4000244140625,278992,0.0,0.0
2026-07-07 13:50:00+05:30,1313.9000244140625,1314.199951171875,1312.199951171875,1313.0999755859375,121273,0.0,0.0
2026-07-07 13:55:00+05:30,1312.5999755859375,1314.4000244140625,1312.5999755859375,1313.4000244140625,189636,0.0,0.0
2026-07-07 14:00:00+05:30,1313.4000244140625,1313.800048828125,1312.0999755859375,1313.199951171875,137257,0.0,0.0
2026-07-07 14:05:00+05:30,1312.699951171875,1314.5999755859375,1312.699951171875,1314.300048828125,142646,0.0,0.0
2026-07-07 14:10:00+05:30,1314.300048828125,1315.199951171875,1313.800048828125,1314.5,112010,0.0,0.0
2026-07-07 14:15:00+05:30,1314.5,1315.199951171875,1313.300048828125,1314.0,133473,0.0,0.0
2026-07-07 14:20:00+05:30,1313.5,1314.300048828125,1312.9000244140625,1313.699951171875,172531,0.0,0.0
2026-07-07 14:25:00+05:30,1313.699951171875,1314.800048828125,1313.5,1313.800048828125,153260,0.0,0.0
2026-07-07 14:30:00+05:30,1313.800048828125,1314.800048828125,1313.699951171875,1314.4000244140625,102972,0.0,0.0
2026-07-07 14:35:00+05:30,1314.199951171875,1315.800048828125,1314.0,1315.0999755859375,160670,0.0,0.0
2026-07-07 14:40:00+05:30,1315.300048828125,1316.0,1314.0999755859375,1315.5999755859375,162918,0.0,0.0
2026-07-07 14:45:00+05:30,1315.5999755859375,1316.199951171875,1314.4000244140625,1316.0,141664,0.0,0.0
2026-07-07 14:50:00+05:30,1315.699951171875,1316.5,1315.0999755859375,1315.9000244140625,92231,0.0,0.0
2026-07-07 14:55:00+05:30,1315.9000244140625,1316.9000244140625,1315.0,1315.300048828125,143939,0.0,0.0
2026-07-07 15:00:00+05:30,1315.4000244140625,1315.699951171875,1312.5,1312.9000244140625,713103,0.0,0.0
2026-07-07 15:05:00+05:30,1312.800048828125,1312.800048828125,1307.699951171875,1307.699951171875,794557,0.0,0.0
2026-07-07 15:10:00+05:30,1307.699951171875,1308.4000244140625,1307.0,1307.5999755859375,378448,0.0,0.0
2026-07-07 15:15:00+05:30,1307.5999755859375,1307.699951171875,1305.9000244140625,1306.9000244140625,467294,0.0,0.0
2026-07-07 15:20:00+05:30,1306.9000244140625,1306.9000244140625,1304.5999755859375,1304.800048828125,513478,0.0,0.0
2026-07-07 15:25:00+05:30,1304.800048828125,1305.0,1304.4000244140625,1304.9000244140625,661370,0.0,0.0
2026-07-08 09:15:00+05:30,1298.0,1300.0,1289.199951171875,1291.9000244140625,0,0.0,0.0
2026-07-08 09:20:00+05:30,1292.0,1292.0,1282.0,1282.0,913745,0.0,0.0
2026-07-08 09:25:00+05:30,1282.0,1282.300048828125,1278.300048828125,1280.0,880264,0.0,0.0
2026-07-08 09:30:00+05:30,1280.0,1281.4000244140625,1278.0,1278.4000244140625,535534,0.0,0.0
2026-07-08 09:35:00+05:30,1278.199951171875,1280.0999755859375,1278.0,1278.199951171875,418189,0.0,0.0
2026-07-08 09:40:00+05:30,1278.199951171875,1281.699951171875,1277.4000244140625,1280.9000244140625,302085,0.0,0.0
2026-07-08 09:45:00+05:30,1281.0,1283.9000244140625,1280.0,1283.199951171875,248045,0.0,0.0
2026-07-08 09:50:00+05:30,1283.5,1285.4000244140625,1282.0,1285.0,331801,0.0,0.0
2026-07-08 09:55:00+05:30,1285.0,1288.5,1284.5,1288.0,454516,0.0,0.0
2026-07-08 10:00:00+05:30,1288.0,1288.5999755859375,1287.0,1288.199951171875,345969,0.0,0.0
2026-07-08 10:05:00+05:30,1288.199951171875,1290.699951171875,1286.5999755859375,1290.0,585735,0.0,0.0
2026-07-08 10:10:00+05:30,1290.199951171875,1292.9000244140625,1290.0,1291.0,210272,0.0,0.0
2026-07-08 10:15:00+05:30,1290.9000244140625,1292.800048828125,1290.5,1292.800048828125,270515,0.0,0.0
2026-07-08 10:20:00+05:30,1292.9000244140625,1293.0,1290.699951171875,1291.0,187043,0.0,0.0
2026-07-08 10:25:00+05:30,1291.0,1293.0999755859375,1290.699951171875,1292.800048828125,154023,0.0,0.0
2026-07-08 10:30:00+05:30,1293.199951171875,1293.800048828125,1291.0,1291.300048828125,110448,0.0,0.0
2026-07-08 10:35:00+05:30,1291.0999755859375,1292.5999755859375,1290.800048828125,1292.199951171875,77485,0.0,0.0
2026-07-08 10:40:00+05:30,1292.300048828125,1295.300048828125,1291.800048828125,1293.0999755859375,244216,0.0,0.0
2026-07-08 10:45:00+05:30,1293.300048828125,1293.300048828125,1291.4000244140625,1292.9000244140625,123889,0.0,0.0
2026-07-08 10:50:00+05:30,1293.0,1293.300048828125,1292.0,1292.0999755859375,78855,0.0,0.0
2026-07-08 10:55:00+05:30,1292.0999755859375,1293.5999755859375,1292.0,1293.0999755859375,115791,0.0,0.0
2026-07-08 11:00:00+05:30,1293.0999755859375,1293.699951171875,1291.5999755859375,1292.0999755859375,125333,0.0,0.0
2026-07-08 11:05:00+05:30,1292.0999755859375,1293.5,1292.0,1293.199951171875,65525,0.0,0.0
2026-07-08 11:10:00+05:30,1293.300048828125,1293.9000244140625,1292.0,1292.4000244140625,57739,0.0,0.0
2026-07-08 11:15:00+05:30,1292.4000244140625,1292.5,1291.9000244140625,1292.5,104227,0.0,0.0
2026-07-08 11:20:00+05:30,1292.5999755859375,1292.5999755859375,1291.5,1292.4000244140625,56652,0.0,0.0
2026-07-08 11:25:00+05:30,1292.9000244140625,1293.4000244140625,1292.5,1293.0999755859375,107790,0.0,0.0
2026-07-08 11:30:00+05:30,1293.0999755859375,1293.4000244140625,1291.800048828125,1292.199951171875,373302,0.0,0.0
2026-07-08 11:35:00+05:30,1292.5,1293.0,1292.0,1292.5,66593,0.0,0.0
2026-07-08 11:40:00+05:30,1292.5999755859375,1293.5,1292.0,1293.0,135532,0.0,0.0
2026-07-08 11:45:00+05:30,1292.699951171875,1293.199951171875,1292.0,1292.800048828125,163441,0.0,0.0
2026-07-08 11:50:00+05:30,1292.800048828125,1294.0999755859375,1292.300048828125,1293.300048828125,141232,0.0,0.0
2026-07-08 11:55:00+05:30,1293.4000244140625,1294.199951171875,1292.300048828125,1293.0,195930,0.0,0.0
2026-07-08 12:00:00+05:30,1293.0,1293.5,1290.0999755859375,1290.5,117396,0.0,0.0
2026-07-08 12:05:00+05:30,1290.4000244140625,1291.0,1290.0,1290.0,157942,0.0,0.0
2026-07-08 12:10:00+05:30,1290.0,1291.199951171875,1290.0,1290.199951171875,164522,0.0,0.0
2026-07-08 12:15:00+05:30,1290.199951171875,1291.0999755859375,1288.0999755859375,1291.0,249651,0.0,0.0
2026-07-08 12:20:00+05:30,1291.0999755859375,1291.0999755859375,1288.5,1288.9000244140625,98122,0.0,0.0
2026-07-08 12:25:00+05:30,1288.5,1291.0,1288.5,1290.199951171875,207361,0.0,0.0
2026-07-08 12:30:00+05:30,1290.0,1290.5,1288.9000244140625,1289.5999755859375,302727,0.0,0.0
2026-07-08 12:35:00+05:30,1289.9000244140625,1290.0,1288.0999755859375,1288.300048828125,146268,0.0,0.0
2026-07-08 12:40:00+05:30,1288.5999755859375,1289.9000244140625,1288.0,1289.4000244140625,75513,0.0,0.0
2026-07-08 12:45:00+05:30,1289.5,1289.699951171875,1288.5,1289.0,67759,0.0,0.0
2026-07-08 12:50:00+05:30,1289.0,1291.0999755859375,1289.0,1290.5,117218,0.0,0.0
2026-07-08 12:55:00+05:30,1290.9000244140625,1291.4000244140625,1290.199951171875,1290.300048828125,77418,0.0,0.0
2026-07-08 13:00:00+05:30,1290.300048828125,1291.4000244140625,1290.199951171875,1290.199951171875,126689,0.0,0.0
2026-07-08 13:05:00+05:30,1290.300048828125,1291.0999755859375,1290.0999755859375,1290.4000244140625,74409,0.0,0.0
2026-07-08 13:10:00+05:30,1290.4000244140625,1291.0,1290.0,1290.0999755859375,115868,0.0,0.0
2026-07-08 13:15:00+05:30,1290.199951171875,1291.9000244140625,1290.0,1291.5999755859375,73251,0.0,0.0
2026-07-08 13:20:00+05:30,1291.9000244140625,1292.5,1291.0,1291.199951171875,90921,0.0,0.0
2026-07-08 13:25:00+05:30,1291.199951171875,1291.9000244140625,1290.4000244140625,1290.5999755859375,95779,0.0,0.0
2026-07-08 13:30:00+05:30,1290.5999755859375,1291.0,1290.0,1290.5,97505,0.0,0.0
2026-07-08 13:35:00+05:30,1290.5999755859375,1291.9000244140625,1290.5,1291.199951171875,75267,0.0,0.0
2026-07-08 13:40:00+05:30,1291.300048828125,1292.199951171875,1291.199951171875,1291.5,79195,0.0,0.0
2026-07-08 13:45:00+05:30,1291.5999755859375,1292.300048828125,1286.0,1287.199951171875,375000,0.0,0.0
2026-07-08 13:50:00+05:30,1287.199951171875,1287.699951171875,1285.0,1285.9000244140625,340465,0.0,0.0
2026-07-08 13:55:00+05:30,1286.0,1286.0,1283.199951171875,1283.199951171875,266764,0.0,0.0
2026-07-08 14:00:00+05:30,1283.5,1284.0,1281.4000244140625,1282.199951171875,262318,0.0,0.0
2026-07-08 14:05:00+05:30,1282.0,1282.300048828125,1275.0,1275.699951171875,675139,0.0,0.0
2026-07-08 14:10:00+05:30,1275.5999755859375,1276.5999755859375,1271.5999755859375,1276.5,464054,0.0,0.0
2026-07-08 14:15:00+05:30,1276.4000244140625,1280.5,1275.4000244140625,1276.800048828125,459161,0.0,0.0
2026-07-08 14:20:00+05:30,1276.800048828125,1278.0,1275.800048828125,1276.9000244140625,267668,0.0,0.0
2026-07-08 14:25:00+05:30,1277.0,1277.9000244140625,1275.5,1275.699951171875,357605,0.0,0.0
2026-07-08 14:30:00+05:30,1275.699951171875,1278.4000244140625,1275.5,1276.5,299878,0.0,0.0
2026-07-08 14:35:00+05:30,1276.5,1277.0999755859375,1272.699951171875,1273.699951171875,401961,0.0,0.0
2026-07-08 14:40:00+05:30,1274.0,1275.4000244140625,1273.300048828125,1275.0,257389,0.0,0.0
2026-07-08 14:45:00+05:30,1275.199951171875,1276.0,1273.5,1274.5999755859375,167001,0.0,0.0
2026-07-08 14:50:00+05:30,1274.699951171875,1275.0,1272.5999755859375,1274.5,264905,0.0,0.0
2026-07-08 14:55:00+05:30,1274.5,1276.0,1273.0,1273.5,275251,0.0,0.0
2026-07-08 15:00:00+05:30,1273.300048828125,1277.0,1273.300048828125,1275.699951171875,419200,0.0,0.0
2026-07-08 15:05:00+05:30,1275.699951171875,1276.5999755859375,1275.5999755859375,1275.800048828125,386008,0.0,0.0
2026-07-08 15:10:00+05:30,1275.699951171875,1276.9000244140625,1275.0,1276.0,360464,0.0,0.0
2026-07-08 15:15:00+05:30,1276.0,1276.9000244140625,1275.300048828125,1276.0,481945,0.0,0.0
2026-07-08 15:20:00+05:30,1275.9000244140625,1276.5999755859375,1275.300048828125,1276.0999755859375,378401,0.0,0.0
2026-07-08 15:25:00+05:30,1276.0,1276.0999755859375,1274.0,1274.9000244140625,460677,0.0,0.0
